entrez_gene_id	symbol	description	gene_type	mean_expression	stdev_expression
84677	DSCR8	Down syndrome critical region 8 (non-protein coding)	ncRNA	0.8475	2.084
84678	KDM2B	lysine demethylase 2B	protein-coding	9.491	0.6455
84679	SLC9A7	solute carrier family 9 member A7	protein-coding	5.921	1.612
8468	FKBP6	FK506 binding protein 6	protein-coding	1.046	1.299
84680	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	protein-coding	7.519	1.241
84681	HINT2	histidine triad nucleotide binding protein 2	protein-coding	8.919	0.863
84684	INSM2	INSM transcriptional repressor 2	protein-coding	0.9636	1.739
84687	PPP1R9B	protein phosphatase 1 regulatory subunit 9B	protein-coding	10.76	0.7008
84688	C9orf24	chromosome 9 open reading frame 24	protein-coding	3.252	2.034
84689	MS4A14	membrane spanning 4-domains A14	protein-coding	4.622	1.563
84690	SPATA22	spermatogenesis associated 22	protein-coding	0.8346	1.467
84691	FAM71F1	family with sequence similarity 71 member F1	protein-coding	1.024	1.363
84692	CCDC54	coiled-coil domain containing 54	protein-coding	0.5144	0.6317
84693	MCEE	methylmalonyl-CoA epimerase	protein-coding	7.038	0.7201
84694	GJA10	gap junction protein alpha 10	protein-coding	0.2065	0.9047
84695	LOXL3	lysyl oxidase like 3	protein-coding	6.62	1.496
84696	ABHD1	abhydrolase domain containing 1	protein-coding	3.319	1.68
84698	CAPS2	calcyphosine 2	protein-coding	4.577	1.414
84699	CREB3L3	cAMP responsive element binding protein 3 like 3	protein-coding	2.286	3.231
847	CAT	catalase	protein-coding	10.66	1.139
8470	SORBS2	sorbin and SH3 domain containing 2	protein-coding	8.902	2.181
84700	MYO18B	myosin XVIIIB	protein-coding	2.291	2.282
84701	COX4I2	cytochrome c oxidase subunit 4I2	protein-coding	4.678	1.775
84705	GTPBP3	GTP binding protein 3, mitochondrial	protein-coding	8.509	0.6663
84706	GPT2	glutamic--pyruvic transaminase 2	protein-coding	9.848	1.499
84707	BEX2	brain expressed X-linked 2	protein-coding	7.471	2.508
84708	LNX1	ligand of numb-protein X 1	protein-coding	7.701	1.384
84709	MGARP	mitochondria localized glutamic acid rich protein	protein-coding	3.185	2.169
8471	IRS4	insulin receptor substrate 4	protein-coding	1.103	1.803
84717	HDGFL2	HDGF like 2	protein-coding	10.33	0.7005
84720	PIGO	phosphatidylinositol glycan anchor biosynthesis class O	protein-coding	9.739	0.6362
84722	PSRC1	proline and serine rich coiled-coil 1	protein-coding	7.438	1.449
84725	PLEKHA8	pleckstrin homology domain containing A8	protein-coding	6.366	0.8253
84726	PRRC2B	proline rich coiled-coil 2B	protein-coding	12.08	0.7258
84727	SPSB2	splA/ryanodine receptor domain and SOCS box containing 2	protein-coding	7.678	1.018
8473	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	protein-coding	11.34	0.7631
84733	CBX2	chromobox 2	protein-coding	7.548	1.907
84734	FAM167B	family with sequence similarity 167 member B	protein-coding	6.366	1.473
84735	CNDP1	carnosine dipeptidase 1	protein-coding	2.127	2.598
84740	AFAP1-AS1	AFAP1 antisense RNA 1	ncRNA	4.255	3.253
84747	UNC119B	unc-119 lipid binding chaperone B	protein-coding	9.904	0.9163
84749	USP30	ubiquitin specific peptidase 30	protein-coding	8.563	0.6539
84750	FUT10	fucosyltransferase 10	protein-coding	6.755	0.8273
84752	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	protein-coding	8.545	1.196
84759	PCGF1	polycomb group ring finger 1	protein-coding	8.018	0.5479
8476	CDC42BPA	CDC42 binding protein kinase alpha	protein-coding	10.31	0.9748
84765	ZNF577	zinc finger protein 577	protein-coding	6.916	1.359
84766	CRACR2A	calcium release activated channel regulator 2A	protein-coding	5.548	1.938
84767	TRIM51	tripartite motif-containing 51	protein-coding	0.2051	0.8791
84769	MPV17L2	MPV17 mitochondrial inner membrane protein like 2	protein-coding	8.31	0.6969
8477	GPR65	G protein-coupled receptor 65	protein-coding	5.528	1.522
84771	DDX11L2	DEAD/H-box helicase 11 like 2	pseudo	3.587	1.617
84775	ZNF607	zinc finger protein 607	protein-coding	7.296	1.105
84779	NAA11	N(alpha)-acetyltransferase 11, NatA catalytic subunit	protein-coding	0.4587	1.488
84787	KMT5C	lysine methyltransferase 5C	protein-coding	7.559	0.8495
84789	MGC2889	uncharacterized protein MGC2889	ncRNA	1.378	1.522
8479	HIRIP3	HIRA interacting protein 3	protein-coding	8.993	0.7287
84790	TUBA1C	tubulin alpha 1c	protein-coding	12.06	1.511
84791	LINC00467	long intergenic non-protein coding RNA 467	ncRNA	6.833	0.9875
84792	FAM220A	family with sequence similarity 220 member A	protein-coding	8.888	0.5373
84793	FOXD2-AS1	FOXD2 adjacent opposite strand RNA 1	ncRNA	5.896	1.431
84795	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2	protein-coding	6.492	1.708
84798	C19orf48	chromosome 19 open reading frame 48	protein-coding	10.3	1.186
8480	RAE1	ribonucleic acid export 1	protein-coding	9.612	0.6472
84803	GPAT3	glycerol-3-phosphate acyltransferase 3	protein-coding	6.233	2.079
84804	MFSD9	major facilitator superfamily domain containing 9	protein-coding	7.308	0.867
84807	NFKBID	NFKB inhibitor delta	protein-coding	5.198	1.222
84808	PERM1	PPARGC1 and ESRR induced regulator, muscle 1	protein-coding	5.009	1.997
84809	CROCCP2	ciliary rootlet coiled-coil, rootletin pseudogene 2	pseudo	8.465	0.8797
8481	OFD1	OFD1, centriole and centriolar satellite protein	protein-coding	9.454	0.7499
84811	BUD13	BUD13 homolog	protein-coding	8.693	0.4645
84812	PLCD4	phospholipase C delta 4	protein-coding	6.271	1.292
84814	PLPP7	phospholipid phosphatase 7 (inactive)	protein-coding	5.165	1.87
84815	MGC12916	uncharacterized protein MGC12916	ncRNA	2.962	1.584
84816	RTN4IP1	reticulon 4 interacting protein 1	protein-coding	7.381	0.6836
84817	TXNDC17	thioredoxin domain containing 17	protein-coding	9.8	0.8632
84818	IL17RC	interleukin 17 receptor C	protein-coding	9.25	0.9823
8482	SEMA7A	semaphorin 7A (John Milton Hagen blood group)	protein-coding	7.702	1.696
84820	POLR2J4	RNA polymerase II subunit J4, pseudogene	pseudo	8.118	0.6885
84823	LMNB2	lamin B2	protein-coding	10.77	1.058
84824	FCRLA	Fc receptor like A	protein-coding	3.799	2.422
84826	SFT2D3	SFT2 domain containing 3	protein-coding	8.446	0.5446
8483	CILP	cartilage intermediate layer protein	protein-coding	5.93	2.995
84830	ADTRP	androgen dependent TFPI regulating protein	protein-coding	4.794	2.418
84832	ANKRD36BP1	ankyrin repeat domain 36B pseudogene 1	pseudo	5.949	1.613
84833	ATP5MD	ATP synthase membrane subunit DAPIT	protein-coding	9.798	0.7782
84836	ABHD14B	abhydrolase domain containing 14B	protein-coding	10.48	1.015
84837	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)	ncRNA	6.223	0.9879
84838	ZNF496	zinc finger protein 496	protein-coding	8.143	0.8167
84839	RAX2	retina and anterior neural fold homeobox 2	protein-coding	0.1382	0.5453
8484	GALR3	galanin receptor 3	protein-coding	0.5164	0.8474
84842	HPDL	4-hydroxyphenylpyruvate dioxygenase like	protein-coding	4.914	2.219
84844	PHF5A	PHD finger protein 5A	protein-coding	8.999	0.6399
84848	MIR503HG	MIR503 host gene	ncRNA	3.672	1.685
84850	GLIS3-AS1	GLIS3 antisense RNA 1	ncRNA	0.8996	1.242
84851	TRIM52	tripartite motif containing 52	protein-coding	7.22	0.8742
84852	ATP1A1-AS1	ATP1A1 antisense RNA 1	ncRNA	5.82	0.9254
84856	LINC00839	long intergenic non-protein coding RNA 839	ncRNA	4.46	2.496
84858	ZNF503	zinc finger protein 503	protein-coding	8.613	1.3
84859	LRCH3	leucine rich repeats and calponin homology domain containing 3	protein-coding	8.082	0.831
84861	KLHL22	kelch like family member 22	protein-coding	8.973	0.7889
84864	RIOX2	ribosomal oxygenase 2	protein-coding	9.496	0.8268
84865	CCDC142	coiled-coil domain containing 142	protein-coding	7.315	0.631
84866	TMEM25	transmembrane protein 25	protein-coding	8.372	1.552
84867	PTPN5	protein tyrosine phosphatase, non-receptor type 5	protein-coding	2.506	2.263
84868	HAVCR2	hepatitis A virus cellular receptor 2	protein-coding	7.857	1.652
84869	CBR4	carbonyl reductase 4	protein-coding	8.798	0.788
8487	GEMIN2	gem nuclear organelle associated protein 2	protein-coding	7.229	0.7344
84870	RSPO3	R-spondin 3	protein-coding	4.816	2.343
84871	AGBL4	ATP/GTP binding protein like 4	protein-coding	2.326	1.783
84872	ZC3H10	zinc finger CCCH-type containing 10	protein-coding	7.453	0.6033
84873	ADGRG7	adhesion G protein-coupled receptor G7	protein-coding	1.542	2.593
84874	ZNF514	zinc finger protein 514	protein-coding	7.636	0.8744
84875	PARP10	poly(ADP-ribose) polymerase family member 10	protein-coding	10.51	0.9927
84876	ORAI1	ORAI calcium release-activated calcium modulator 1	protein-coding	8.791	0.8649
84878	ZBTB45	zinc finger and BTB domain containing 45	protein-coding	8.301	0.5761
84879	MFSD2A	major facilitator superfamily domain containing 2A	protein-coding	7.6	2.261
84881	RPUSD4	RNA pseudouridylate synthase domain containing 4	protein-coding	8.852	0.5234
84883	AIFM2	apoptosis inducing factor, mitochondria associated 2	protein-coding	8.781	1.008
84885	ZDHHC12	zinc finger DHHC-type containing 12	protein-coding	9.511	1.089
84886	C1orf198	chromosome 1 open reading frame 198	protein-coding	10.53	0.8784
84888	SPPL2A	signal peptide peptidase like 2A	protein-coding	9.342	0.7798
84889	SLC7A3	solute carrier family 7 member 3	protein-coding	1.812	2.507
84890	ADO	2-aminoethanethiol dioxygenase	protein-coding	9.293	0.5172
84891	ZSCAN10	zinc finger and SCAN domain containing 10	protein-coding	0.6312	1.437
84892	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)	protein-coding	8.937	0.9219
84893	FBH1	F-box DNA helicase 1	protein-coding	10.56	0.4273
84894	LINGO1	leucine rich repeat and Ig domain containing 1	protein-coding	7.127	2.169
84895	MIGA2	mitoguardin 2	protein-coding	9.038	0.6999
84896	ATAD1	ATPase family, AAA domain containing 1	protein-coding	9.855	0.653
84897	TBRG1	transforming growth factor beta regulator 1	protein-coding	9.572	0.6093
84898	PLXDC2	plexin domain containing 2	protein-coding	8.144	1.588
84899	TMTC4	transmembrane and tetratricopeptide repeat containing 4	protein-coding	8.873	0.9478
8490	RGS5	regulator of G protein signaling 5	protein-coding	11.02	2.029
84900	RNFT2	ring finger protein, transmembrane 2	protein-coding	6.206	1.653
84901	NFATC2IP	nuclear factor of activated T cells 2 interacting protein	protein-coding	9.595	0.6313
84902	CEP89	centrosomal protein 89	protein-coding	8.816	0.6533
84904	ARHGEF39	Rho guanine nucleotide exchange factor 39	protein-coding	6.904	1.442
84905	ZNF341	zinc finger protein 341	protein-coding	7.284	0.6088
84908	FAM136A	family with sequence similarity 136 member A	protein-coding	9.823	0.6827
84909	C9orf3	chromosome 9 open reading frame 3	protein-coding	8.909	1.086
8491	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	protein-coding	9.436	0.7317
84910	TMEM87B	transmembrane protein 87B	protein-coding	9.87	1.022
84911	ZNF382	zinc finger protein 382	protein-coding	4.895	1.469
84912	SLC35B4	solute carrier family 35 member B4	protein-coding	8.903	0.823
84913	ATOH8	atonal bHLH transcription factor 8	protein-coding	7.004	2.37
84914	ZNF587	zinc finger protein 587	protein-coding	9.128	0.9358
84915	FAM222A	family with sequence similarity 222 member A	protein-coding	7.007	1.845
84916	UTP4	UTP4, small subunit processome component	protein-coding	9.854	0.6376
84918	LRP11	LDL receptor related protein 11	protein-coding	10.1	1.041
84919	PPP1R15B	protein phosphatase 1 regulatory subunit 15B	protein-coding	10.7	0.6252
8492	PRSS12	serine protease 12	protein-coding	5.458	2.686
84920	ALG10	ALG10, alpha-1,2-glucosyltransferase	protein-coding	6.598	0.823
84922	FIZ1	FLT3 interacting zinc finger 1	protein-coding	8.642	0.5818
84923	FAM104A	family with sequence similarity 104 member A	protein-coding	9.561	0.426
84924	ZNF566	zinc finger protein 566	protein-coding	7.335	0.796
84925	DIRC2	disrupted in renal carcinoma 2	protein-coding	8.531	0.7134
84926	SPRYD3	SPRY domain containing 3	protein-coding	10.47	0.6884
84928	TMEM209	transmembrane protein 209	protein-coding	9.108	0.6121
84929	FIBCD1	fibrinogen C domain containing 1	protein-coding	3.971	2.57
8493	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	protein-coding	8.203	0.6514
84930	MASTL	microtubule associated serine/threonine kinase like	protein-coding	8.219	0.8717
84931	LINC01101	long intergenic non-protein coding RNA 1101	ncRNA	0.7193	1.395
84932	RAB2B	RAB2B, member RAS oncogene family	protein-coding	8.862	0.6087
84933	C8orf76	chromosome 8 open reading frame 76	protein-coding	8.664	0.7318
84934	RITA1	RBPJ interacting and tubulin associated 1	protein-coding	9.005	0.5384
84935	MEDAG	mesenteric estrogen dependent adipogenesis	protein-coding	5.915	2.28
84936	ZFYVE19	zinc finger FYVE-type containing 19	protein-coding	9.105	0.621
84937	ZNRF1	zinc and ring finger 1	protein-coding	9.175	0.8056
84938	ATG4C	autophagy related 4C cysteine peptidase	protein-coding	7.478	0.614
84939	MUM1	melanoma associated antigen (mutated) 1	protein-coding	9.697	0.7915
84940	CORO6	coronin 6	protein-coding	5.162	2.259
84941	HSH2D	hematopoietic SH2 domain containing	protein-coding	6.777	2.225
84942	WDR73	WD repeat domain 73	protein-coding	8.417	0.5201
84944	MAEL	maelstrom spermatogenic transposon silencer	protein-coding	2.181	2.178
84945	ABHD13	abhydrolase domain containing 13	protein-coding	8.723	0.5778
84946	LTV1	LTV1 ribosome biogenesis factor	protein-coding	9.062	0.6384
84947	SERAC1	serine active site containing 1	protein-coding	7.749	0.737
84948	TIGD5	tigger transposable element derived 5	protein-coding	7.812	0.7796
8495	PPFIBP2	PPFIA binding protein 2	protein-coding	9.341	1.122
84950	PRPF38A	pre-mRNA processing factor 38A	protein-coding	9.722	0.5357
84951	TNS4	tensin 4	protein-coding	6.929	4.304
84952	CGNL1	cingulin like 1	protein-coding	8.746	2.128
84953	MICALCL	MICAL C-terminal like	protein-coding	4.236	2.171
84954	MPND	MPN domain containing	protein-coding	8.889	0.7963
84955	NUDCD1	NudC domain containing 1	protein-coding	8.829	0.7938
84957	RELT	RELT, TNF receptor	protein-coding	7.692	1.136
84958	SYTL1	synaptotagmin like 1	protein-coding	8.299	2.733
84959	UBASH3B	ubiquitin associated and SH3 domain containing B	protein-coding	7.28	1.473
8496	PPFIBP1	PPFIA binding protein 1	protein-coding	10.01	1.051
84960	CCDC183	coiled-coil domain containing 183	protein-coding	3.612	1.756
84961	FBXL20	F-box and leucine rich repeat protein 20	protein-coding	7.151	0.6661
84962	AJUBA	ajuba LIM protein	protein-coding	8.981	1.51
84964	ALKBH6	alkB homolog 6	protein-coding	7.266	0.7929
84966	IGSF21	immunoglobin superfamily member 21	protein-coding	4.925	2.519
84967	LSM10	LSM10, U7 small nuclear RNA associated	protein-coding	8.978	0.6075
84968	PNMA6A	PNMA family member 6A	protein-coding	5.714	2.526
84969	TOX2	TOX high mobility group box family member 2	protein-coding	6.57	1.632
8497	PPFIA4	PTPRF interacting protein alpha 4	protein-coding	5.681	2.193
84970	C1orf94	chromosome 1 open reading frame 94	protein-coding	0.8095	1.856
84971	ATG4D	autophagy related 4D cysteine peptidase	protein-coding	8.872	0.7657
84973	SNHG7	small nucleolar RNA host gene 7	ncRNA	9.369	1.079
84975	MFSD5	major facilitator superfamily domain containing 5	protein-coding	9.66	0.566
84976	DISP1	dispatched RND transporter family member 1	protein-coding	7.664	1.141
84978	FRMD5	FERM domain containing 5	protein-coding	4.148	2.588
8498	RANBP3	RAN binding protein 3	protein-coding	10.42	0.472
84981	MIR22HG	MIR22 host gene	ncRNA	7.248	1.105
84983	FAM222A-AS1	FAM222A antisense RNA 1	ncRNA	1.781	1.589
84984	CEP19	centrosomal protein 19	protein-coding	6.103	1.096
84985	FAM83A	family with sequence similarity 83 member A	protein-coding	4.929	4.266
84986	ARHGAP19	Rho GTPase activating protein 19	protein-coding	8.424	0.7918
84987	COX14	COX14, cytochrome c oxidase assembly factor	protein-coding	9.44	0.6844
84988	PPP1R16A	protein phosphatase 1 regulatory subunit 16A	protein-coding	9.773	0.9167
84989	JMJD1C-AS1	JMJD1C antisense RNA 1	ncRNA	3.638	1.258
8499	PPFIA2	PTPRF interacting protein alpha 2	protein-coding	2.908	2.407
84991	RBM17	RNA binding motif protein 17	protein-coding	10.55	0.5275
84992	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y	protein-coding	10.52	0.5032
84993	UBL7	ubiquitin like 7	protein-coding	9.794	0.5505
84996	URB1-AS1	URB1 antisense RNA 1 (head to head)	ncRNA	6.656	0.8879
8500	PPFIA1	PTPRF interacting protein alpha 1	protein-coding	10.3	0.7563
85001	MGC16275	uncharacterized protein MGC16275	ncRNA	5.465	1.075
85002	FAM86B1	family with sequence similarity 86 member B1	protein-coding	6.051	1.377
85004	RERG	RAS like estrogen regulated growth inhibitor	protein-coding	6.789	2.352
85007	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	protein-coding	8.767	0.7912
85009	MGC16025	uncharacterized LOC85009	ncRNA	1.182	1.489
8501	SLC43A1	solute carrier family 43 member 1	protein-coding	7.767	2.033
85012	TCEAL3	transcription elongation factor A like 3	protein-coding	8.796	1.391
85013	TMEM128	transmembrane protein 128	protein-coding	8.99	0.6064
85014	TMEM141	transmembrane protein 141	protein-coding	10.07	1.04
85015	USP45	ubiquitin specific peptidase 45	protein-coding	7.43	0.7146
85016	CFAP300	cilia and flagella associated protein 300	protein-coding	4.36	1.99
85019	TMEM241	transmembrane protein 241	protein-coding	7.432	1.078
8502	PKP4	plakophilin 4	protein-coding	10.9	0.7999
85021	REPS1	RALBP1 associated Eps domain containing 1	protein-coding	9.562	0.6299
85025	TMEM60	transmembrane protein 60	protein-coding	8.41	0.5909
85026	ARRDC1-AS1	ARRDC1 antisense RNA 1	ncRNA	7.566	0.8031
85027	SMIM3	small integral membrane protein 3	protein-coding	8.737	1.311
85028	SNHG12	small nucleolar RNA host gene 12	ncRNA	7.918	1.11
8503	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3	protein-coding	9.724	1.219
8504	PEX3	peroxisomal biogenesis factor 3	protein-coding	8.261	0.6589
8505	PARG	poly(ADP-ribose) glycohydrolase	protein-coding	8.715	0.5393
8506	CNTNAP1	contactin associated protein 1	protein-coding	7.672	1.528
8507	ENC1	ectodermal-neural cortex 1	protein-coding	10.09	1.516
8508	NIPSNAP1	nipsnap homolog 1	protein-coding	10.63	0.8456
8509	NDST2	N-deacetylase and N-sulfotransferase 2	protein-coding	8.916	0.5037
8510	MMP23B	matrix metallopeptidase 23B	protein-coding	5.599	1.702
8511	MMP23A	matrix metallopeptidase 23A (pseudogene)	pseudo	0.6948	1.681
8512	MBL1P	mannose binding lectin 1, pseudogene	pseudo	2.497	1.56
8513	LIPF	lipase F, gastric type	protein-coding	0.564	1.882
8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	8.235	1.425
